"","x"
"1879",6.22
"1880",6.22
"1881",6.22
"1882",6.82
"1883",6.22
"1884",6.22
"1885",6.22
"1886",6.22
"1887",6.22
"1888",6.22
"1889",6.22
"1890",6.22
"1891",6.22
"1892",6.22
"1893",6.22
"1894",6.22
"1895",6.22
"1896",6.39
"1897",6.22
"1898",6.22
"1899",6.22
"1900",6.99
"1901",6.39
"1902",6.22
"1903",6.98
"1904",6.98
"1905",6.98
"1906",6.98
"1907",6.38
"1908",6.38
"1909",6.38
"1910",6.38
"1911",6.98
"1912",6.38
"1913",6.38
"1914",6.98
"1915",6.98
"1916",6.98
"1917",6.98
"1918",6.98
"1919",7.15
"1920",6.98
"1921",6.98
"1922",7.15
"1923",7.15
"1924",7.15
"1925",7.15
"1926",7.15
"1927",7.15
"1928",7.15
"1929",7.15
"1930",7.15
"1931",6.98
"1932",7.15
"1933",7.15
"1934",7.15
"1935",6.98
"1936",6.98
"1937",7.15
"1938",6.98
"1939",6.98
"1940",6.98
"1941",6.98
"1942",6.98
"1943",6.98
"1944",7.52
"1945",6.81
"1946",7.52
"1947",7.52
"1948",6.81
"1949",6.65
"1950",6.81
"1951",6.65
"1952",6.65
"1953",6.65
"1954",6.65
"1955",6.65
"1956",6.65
"1957",6.49
"1958",6.49
"1959",6.49
"1960",6.49
"1961",6.49
"1962",6.49
"1963",6.49
"1964",6.36
"1965",6.49
"1966",6.49
"1967",6.49
"1968",6.49
"1969",6.36
"1970",6.36
"1971",6.49
"1972",6.49
"1973",6.49
"1974",6.49
"1975",6.65
"1976",6.65
"1977",6.65
"1978",6.65
"1979",6.65
"1980",6.05
"1981",6.65
"1982",6.81
"1983",6.81
"1984",6.81
"1985",6.81
"1986",6.81
"1987",6.81
"1988",6.65
"1989",6.21
"1990",6.81
"1991",6.81
"1992",6.81
"1993",6.8
"1994",6.97
"1995",6.97
"1996",6.97
"1997",6.97
"1998",6.97
"1999",6.97
"2000",6.97
"2001",6.97
"2002",6.97
"2003",6.97
"2004",6.8
"2005",6.8
"2006",6.8
"2007",6.8
"2008",6.8
"2009",6.8
"2010",6.97
"2011",6.8
"2012",6.8
"2013",6.97
"2014",6.97
"2015",6.97
"2016",6.97
"2017",6.97
"2018",6.97
"2019",6.97
"2020",6.97
"2021",7.68
"2022",7.68
"2023",7.68
"2024",7.68
"2025",7.68
"2026",7.68
"2027",7.68
"2028",7.68
"2029",7.68
"2030",7.68
"2031",7.67
"2032",8.68
"2033",7.67
"2034",8.5
"2035",8.5
"2036",7.67
"2037",7.85
"2038",7.85
"2039",7.67
"2040",7.84
"2041",7.67
"2042",7.67
"2043",7.67
"2044",7.67
"2045",8.5
"2046",7.67
"2047",7.67
"2048",7.67
"2049",7.67
"2050",7.67
"2051",7.67
"2052",7.51
"2053",7.51
"2054",7.51
"2055",6.8
"2056",7.51
"2057",7.51
"2058",7.51
"2059",7.51
"2060",7.5
"2061",7.5
"2062",7.34
"2063",7.34
"2064",7.34
"2065",7.5
"2066",7.34
"2067",7.5
"2068",7.34
"2069",7.34
"2070",7.34
"2071",6.79
"2072",7.5
"2073",7.5
"2074",7.5
"2075",7.5
"2076",7.5
"2077",7.5
"2078",7.5
"2079",7.5
"2080",7.5
"2081",7.5
"2082",7.5
"2083",7.5
"2084",7.5
"2085",7.5
"2086",7.5
"2087",7.5
"2088",7.5
"2089",7.5
"2090",7.5
"2091",6.79
"2092",6.79
"2093",6.79
"2094",6.79
"2095",6.96
"2096",6.79
"2097",6.95
"2098",6.95
"2099",7.66
"2100",6.95
"2101",6.95
"2102",6.95
"2103",6.95
"2104",6.95
"2105",6.95
"2106",6.95
"2107",6.95
"2108",6.95
"2109",6.95
"2110",6.95
"2111",6.95
"2112",6.95
"2113",6.95
"2114",6.95
"2115",6.95
"2116",6.95
"2117",6.95
"2118",6.95
"2119",7.66
"2120",7.66
"2121",7.66
"2122",8.49
"2123",9.63
"2124",10.58
"2125",10.75
"2126",12.03
"2127",11.86
"2128",13.5
"2129",13.5
"2130",13.33
"2131",13.5
"2132",13.33
"2133",13.33
"2134",15
"2135",15
"2136",15
"2137",15
"2138",15
"2139",15
"2140",15
"2141",15
"2142",13.33
"2143",15
"2144",15
"2145",13.33
"2146",15
"2147",15
"2148",13.33
"2149",13.33
"2150",15
"2151",15
"2152",15
"2153",15
"2154",13.33
"2155",13.33
"2156",13.33
"2157",15
"2158",15
"2159",15
"2160",15
"2161",14.99
"2162",14.99
"2163",14.99
"2164",14.99
"2165",14.99
"2166",14.99
"2167",14.99
"2168",14.99
"2169",14.99
"2170",14.99
"2171",14.99
"2172",14.99
"2173",14.99
"2174",14.99
"2175",14.99
"2176",14.99
"2177",14.99
"2178",14.99
"2179",14.99
"2180",14.99
"2181",14.99
"2182",14.99
"2183",14.99
"2184",14.99
"2185",14.99
"2186",14.99
"2187",14.99
"2188",14.99
"2189",15.16
"2190",14.99
"2191",14.99
"2192",14.99
"2193",14.99
"2194",15.16
"2195",14.99
"2196",15.16
"2197",15.16
"2198",15.16
"2199",15.16
"2200",15.16
"2201",14.99
"2202",14.99
"2203",14.99
"2204",15.16
"2205",15.16
"2206",15.16
"2207",15.16
"2208",15.16
"2209",15.16
"2210",15.16
"2211",15.16
"2212",15.16
"2213",15.16
"2214",17.06
"2215",17.06
"2216",16.89
"2217",17.06
"2218",15.16
"2219",15.16
"2220",14.99
"2221",14.99
"2222",15.16
"2223",16.89
"2224",16.89
"2225",16.89
"2226",16.88
"2227",16.88
"2228",14.98
"2229",14.98
"2230",14.98
"2231",14.98
"2232",14.98
"2233",16.88
"2234",14.98
"2235",14.98
"2236",14.82
"2237",14.82
"2238",14.82
"2239",14.82
"2240",14.82
"2241",14.82
"2242",14.66
"2243",14.66
"2244",14.66
"2245",12.99
"2246",12.99
"2247",12.99
"2248",12.83
"2249",12.83
"2250",12.99
"2251",12.83
"2252",12.83
"2253",12.83
"2254",12.99
"2255",12.99
"2256",12.99
"2257",12.99
"2258",12.99
"2259",12.83
"2260",12.83
"2261",12.83
"2262",14.5
"2263",14.5
"2264",12.83
"2265",12.83
"2266",12.83
"2267",14.5
"2268",14.5
"2269",14.5
"2270",14.5
"2271",14.5
"2272",12.83
"2273",14.5
"2274",14.5
"2275",14.5
"2276",14.5
"2277",14.5
"2278",14.5
"2279",14.5
"2280",14.5
"2281",12.83
"2282",12.83
"2283",12.83
"2284",12.83
"2285",12.83
"2286",12.83
"2287",12.83
"2288",12.83
"2289",12.83
"2290",12.83
"2291",14.5
"2292",12.98
"2293",12.98
"2294",12.98
"2295",12.98
"2296",14.5
"2297",14.5
"2298",14.5
"2299",14.5
"2300",14.65
"2301",14.65
"2302",14.65
"2303",14.65
"2304",14.65
"2305",14.65
"2306",14.65
"2307",14.65
"2308",14.65
"2309",14.65
"2310",14.65
"2311",16.55
"2312",16.55
"2313",16.55
"2314",14.65
"2315",14.65
"2316",14.65
"2317",16.55
"2318",16.55
"2319",16.55
"2320",16.55
"2321",16.55
"2322",16.55
"2323",16.55
"2324",16.55
"2325",14.65
"2326",16.71
"2327",16.55
"2328",16.71
"2329",16.7
"2330",16.55
"2331",16.55
"2332",16.55
"2333",16.55
"2334",14.65
"2335",14.65
"2336",14.65
"2337",14.64
"2338",14.64
"2339",14.49
"2340",14.49
"2341",14.49
"2342",14.49
"2343",14.49
"2344",14.49
"2345",14.49
"2346",14.49
"2347",14.49
"2348",14.49
"2349",14.49
"2350",14.49
"2351",14.49
"2352",14.49
"2353",14.49
"2354",14.49
"2355",14.49
"2356",14.49
"2357",12.82
"2358",12.82
"2359",12.82
"2360",14.49
"2361",14.49
"2362",14.49
"2363",14.49
"2364",14.49
"2365",14.49
"2366",14.49
"2367",14.49
"2368",14.37
"2369",14.37
"2370",14.49
"2371",14.49
"2372",14.49
"2373",14.49
"2374",14.49
"2375",16.39
"2376",14.49
"2377",14.49
"2378",14.49
"2379",14.49
"2380",14.49
"2381",14.49
"2382",14.49
"2383",14.64
"2384",14.64
"2385",14.64
"2386",16.54
"2387",16.54
"2388",14.64
"2389",14.64
"2390",14.64
"2391",16.54
"2392",16.54
"2393",16.54
"2394",16.54
"2395",16.54
"2396",16.54
"2397",16.54
"2398",16.54
"2399",16.54
"2400",14.64
"2401",14.64
"2402",14.64
"2403",14.64
"2404",16.54
"2405",16.54
"2406",16.54
"2407",16.53
"2408",16.53
"2409",16.53
"2410",16.53
"2411",16.53
"2412",16.53
"2413",16.53
"2414",16.53
"2415",16.53
"2416",16.53
"2417",16.53
"2418",17.93
"2419",16.38
"2420",16.38
"2421",16.38
"2422",16.38
"2423",16.38
"2424",16.38
"2425",16.38
"2426",16.38
"2427",16.38
"2428",16.27
"2429",16.27
"2430",16.38
"2431",14.37
"2432",16.27
"2433",14.37
"2434",14.37
"2435",14.37
"2436",14.48
"2437",14.37
"2438",14.37
"2439",14.37
"2440",14.37
"2441",14.37
"2442",14.37
"2443",14.37
"2444",14.37
"2445",14.37
"2446",14.37
"2447",14.37
"2448",14.37
"2449",14.37
"2450",14.37
"2451",14.37
"2452",14.37
"2453",14.37
"2454",14.37
"2455",14.37
"2456",14.37
"2457",14.37
"2458",14.37
"2459",14.37
"2460",14.37
"2461",14.37
"2462",14.37
"2463",14.49
"2464",14.37
"2465",14.37
"2466",14.37
"2467",14.37
"2468",14.49
"2469",14.37
"2470",14.49
"2471",14.49
"2472",14.49
"2473",14.49
"2474",14.49
"2475",14.49
"2476",12.82
"2477",12.82
"2478",12.82
"2479",12.82
"2480",12.82
"2481",12.82
"2482",12.82
"2483",12.97
"2484",12.97
"2485",12.97
"2486",12.97
"2487",12.97
"2488",12.97
"2489",14.64
"2490",14.65
"2491",14.65
"2492",14.65
"2493",14.65
"2494",14.65
"2495",14.65
"2496",14.65
"2497",14.65
"2498",14.65
"2499",14.65
"2500",14.65
"2501",16.55
"2502",16.55
"2503",16.55
"2504",14.65
"2505",14.65
"2506",16.55
"2507",16.55
"2508",16.55
"2509",16.55
"2510",16.55
"2511",16.55
"2512",16.55
"2513",16.55
"2514",16.55
"2515",16.55
"2516",16.4
"2517",16.55
"2518",16.4
"2519",16.4
"2520",16.4
"2521",16.4
"2522",16.4
"2523",14.5
"2524",14.5
"2525",14.38
"2526",14.38
"2527",14.38
"2528",14.38
"2529",14.38
"2530",14.38
"2531",14.38
"2532",14.38
"2533",14.27
"2534",14.27
"2535",14.27
"2536",14.27
"2537",14.27
"2538",14.27
"2539",14.27
"2540",14.27
"2541",14.27
"2542",14.16
"2543",14.27
"2544",14.16
"2545",14.16
"2546",14.27
"2547",12.49
"2548",12.49
"2549",12.6
"2550",12.49
"2551",12.49
"2552",12.6
"2553",12.6
"2554",12.6
"2555",12.6
"2556",12.6
"2557",12.6
"2558",12.6
"2559",14.27
"2560",14.27
"2561",14.27
"2562",14.27
"2563",14.27
"2564",14.27
"2565",14.27
"2566",14.27
"2567",14.27
"2568",14.27
"2569",14.38
"2570",14.38
"2571",14.38
"2572",14.39
"2573",14.39
"2574",14.39
"2575",14.39
"2576",14.39
"2577",14.39
"2578",14.51
"2579",14.51
"2580",14.51
"2581",14.51
"2582",14.51
"2583",14.51
"2584",14.51
"2585",14.51
"2586",14.51
"2587",14.51
"2588",14.51
"2589",14.51
"2590",14.51
"2591",14.51
"2592",14.66
"2593",14.66
"2594",14.51
"2595",14.66
"2596",16.56
"2597",16.56
"2598",16.56
"2599",16.56
"2600",16.56
"2601",16.56
"2602",16.56
"2603",14.66
"2604",16.56
"2605",16.57
"2606",16.57
"2607",16.57
"2608",16.57
"2609",16.57
"2610",14.67
"2611",14.67
"2612",14.67
"2613",14.51
"2614",14.51
"2615",14.51
"2616",14.51
"2617",16.41
"2618",14.51
"2619",16.41
"2620",14.51
"2621",16.41
"2622",14.51
"2623",14.39
"2624",14.39
"2625",14.39
"2626",14.39
"2627",14.39
"2628",14.39
"2629",14.39
"2630",14.28
"2631",14.28
"2632",12.61
"2633",14.28
"2634",14.28
"2635",14.28
"2636",14.28
"2637",14.28
"2638",14.28
"2639",14.28
"2640",12.61
"2641",14.28
"2642",14.17
"2643",14.28
"2644",14.28
"2645",14.17
"2646",14.17
"2647",14.17
"2648",14.17
"2649",14.17
"2650",14.17
"2651",14.17
"2652",12.61
"2653",14.28
"2654",14.28
"2655",14.28
"2656",14.28
"2657",14.28
"2658",14.28
"2659",14.28
"2660",14.28
"2661",14.28
"2662",14.28
"2663",14.28
"2664",14.28
"2665",14.4
"2666",14.4
"2667",14.4
"2668",14.4
"2669",14.4
"2670",14.4
"2671",16.3
"2672",16.3
"2673",16.3
"2674",14.4
"2675",14.4
"2676",14.52
"2677",14.52
"2678",14.4
"2679",14.52
"2680",14.52
"2681",14.52
"2682",14.52
"2683",14.52
"2684",14.52
"2685",14.52
"2686",14.52
"2687",16.42
"2688",16.42
"2689",14.53
"2690",14.53
"2691",14.68
"2692",14.68
"2693",14.68
"2694",14.68
"2695",14.68
"2696",16.58
"2697",16.58
"2698",16.58
"2699",16.58
"2700",16.58
"2701",14.68
"2702",14.68
"2703",16.58
"2704",14.68
"2705",16.58
"2706",14.68
"2707",16.58
"2708",16.58
"2709",16.58
"2710",16.58
"2711",16.58
"2712",14.68
"2713",14.68
"2714",14.53
"2715",14.53
"2716",14.53
"2717",14.53
"2718",14.53
"2719",14.53
"2720",14.53
"2721",14.4
"2722",14.4
"2723",14.4
"2724",14.29
"2725",14.29
"2726",14.29
"2727",14.29
"2728",14.18
"2729",14.18
"2730",14.18
"2731",12.51
"2732",12.51
"2733",12.51
"2734",12.51
"2735",12.51
"2736",12.51
"2737",12.51
"2738",12.51
"2739",12.51
"2740",12.51
"2741",12.51
"2742",12.51
"2743",12.51
"2744",12.52
"2745",12.52
"2746",12.52
"2747",12.52
"2748",12.52
"2749",12.52
"2750",12.52
"2751",12.52
"2752",12.52
"2753",12.52
"2754",12.52
"2755",12.52
"2756",12.52
"2757",12.52
"2758",12.52
"2759",12.52
"2760",12.52
"2761",12.52
"2762",14.19
"2763",12.52
"2764",12.52
"2765",12.63
"2766",12.63
"2767",12.63
"2768",12.63
"2769",12.63
"2770",12.63
"2771",14.3
"2772",12.63
"2773",12.63
"2774",12.63
"2775",12.63
"2776",12.63
"2777",12.63
"2778",14.3
"2779",14.3
"2780",14.41
"2781",14.41
"2782",14.41
"2783",14.41
"2784",14.41
"2785",14.41
"2786",14.3
"2787",14.3
"2788",14.3
"2789",14.41
"2790",14.41
"2791",14.41
"2792",16.31
"2793",14.41
"2794",14.41
"2795",14.41
"2796",14.41
"2797",14.41
"2798",14.41
"2799",14.41
"2800",14.41
"2801",16.31
"2802",14.3
"2803",14.3
"2804",14.3
"2805",14.19
"2806",14.19
"2807",14.19
"2808",14.19
"2809",14.09
"2810",14.09
"2811",14.09
"2812",13.98
"2813",12.31
"2814",12.31
"2815",12.21
"2816",10.74
"2817",10.74
"2818",10.64
"2819",10.64
"2820",10.64
"2821",10.64
"2822",10.64
"2823",10.54
"2824",10.55
"2825",10.55
"2826",10.55
"2827",10.55
"2828",10.45
"2829",10.45
"2830",10.45
"2831",10.45
"2832",10.45
"2833",10.45
"2834",10.45
"2835",10.45
"2836",10.45
"2837",10.36
"2838",10.36
"2839",10.36
"2840",10.36
"2841",10.45
"2842",10.45
"2843",10.45
"2844",10.45
"2845",10.45
"2846",10.45
"2847",10.45
"2848",10.45
"2849",10.55
"2850",10.55
"2851",10.55
"2852",10.55
"2853",10.55
"2854",10.55
"2855",10.55
"2856",10.55
"2857",10.65
"2858",10.55
"2859",10.65
"2860",10.65
"2861",10.65
"2862",10.65
"2863",12.12
"2864",12.22
"2865",10.65
"2866",12.22
"2867",12.22
"2868",10.75
"2869",10.75
"2870",10.75
"2871",10.75
"2872",12.22
"2873",12.22
"2874",12.32
"2875",12.32
"2876",12.32
"2877",12.32
"2878",12.32
"2879",12.32
"2880",12.32
"2881",12.32
"2882",12.32
"2883",12.42
"2884",12.32
"2885",12.42
"2886",12.42
"2887",14.09
"2888",14.1
"2889",14.1
"2890",14.1
"2891",12.43
"2892",12.43
"2893",12.43
"2894",14.1
"2895",12.43
"2896",13.99
"2897",14.1
"2898",13.99
"2899",13.99
"2900",12.32
"2901",12.32
"2902",12.32
"2903",12.32
"2904",13.99
"2905",12.32
"2906",12.43
"2907",12.32
"2908",12.22
"2909",12.12
"2910",11.93
"2911",11.75
"2912",11.75
"2913",11.75
"2914",11.84
"2915",11.84
"2916",11.84
"2917",11.84
"2918",11.84
"2919",11.84
"2920",11.84
"2921",10.28
"2922",10.28
"2923",10.28
"2924",10.37
"2925",10.28
"2926",10.37
"2927",10.28
"2928",10.28
"2929",10.28
"2930",10.28
"2931",10.28
"2932",10.28
"2933",10.28
"2934",10.28
"2935",10.28
"2936",10.28
"2937",10.28
"2938",10.37
"2939",10.37
"2940",10.37
"2941",10.37
"2942",10.37
"2943",10.37
"2944",10.46
"2945",10.46
"2946",10.46
"2947",10.46
"2948",10.46
"2949",10.37
"2950",10.46
"2951",10.46
"2952",10.46
"2953",10.46
"2954",10.46
"2955",10.46
"2956",10.56
"2957",10.56
"2958",10.56
"2959",10.56
"2960",10.66
"2961",10.66
"2962",10.66
"2963",12.13
"2964",10.66
"2965",10.66
"2966",10.76
"2967",10.76
"2968",12.23
"2969",12.23
"2970",12.23
"2971",12.23
"2972",10.86
"2973",10.86
"2974",10.86
"2975",10.86
"2976",12.33
"2977",12.33
"2978",10.86
"2979",12.33
"2980",12.44
"2981",12.33
"2982",12.33
"2983",12.33
"2984",12.44
"2985",12.33
"2986",14.11
"2987",14.11
"2988",12.33
"2989",12.44
"2990",12.44
"2991",12.44
"2992",14
"2993",12.33
"2994",14
"2995",14
"2996",14
"2997",13.9
"2998",12.23
"2999",12.23
"3000",12.23
"3001",12.13
"3002",12.13
"3003",12.03
"3004",12.03
"3005",12.03
"3006",12.03
"3007",11.94
"3008",11.94
"3009",11.85
"3010",11.85
"3011",11.85
"3012",11.85
"3013",11.85
"3014",11.85
"3015",11.85
"3016",11.85
"3017",11.85
"3018",11.85
"3019",11.85
"3020",11.85
"3021",11.85
"3022",11.85
"3023",11.85
"3024",11.85
"3025",11.85
"3026",11.85
"3027",11.85
"3028",11.85
"3029",11.85
"3030",11.85
"3031",11.85
"3032",11.85
"3033",11.85
"3034",11.85
"3035",10.38
"3036",11.85
"3037",11.85
"3038",11.85
"3039",11.85
"3040",11.85
"3041",11.85
"3042",11.85
"3043",11.85
"3044",11.94
"3045",11.94
"3046",11.94
"3047",12.04
"3048",11.94
"3049",11.94
"3050",12.04
"3051",11.94
"3052",11.94
"3053",11.94
"3054",12.04
"3055",11.94
"3056",12.04
"3057",13.71
"3058",13.71
"3059",13.71
"3060",12.04
"3061",12.04
"3062",12.04
"3063",10.67
"3064",12.14
"3065",12.14
"3066",12.14
"3067",12.14
"3068",12.14
"3069",13.81
"3070",13.81
"3071",13.81
"3072",13.91
"3073",13.91
"3074",12.24
"3075",13.91
"3076",14.01
"3077",13.91
"3078",14.01
"3079",14.01
"3080",14.01
"3081",14.01
"3082",14.01
"3083",15.91
"3084",15.91
"3085",15.91
"3086",14.01
"3087",15.91
"3088",14.01
"3089",14.01
"3090",15.91
"3091",15.91
"3092",15.91
"3093",15.91
"3094",15.91
"3095",15.91
"3096",14.01
"3097",14.01
"3098",14.01
"3099",15.91
"3100",14.01
"3101",14.01
"3102",14.02
"3103",14.02
"3104",14.02
"3105",14.02
"3106",13.91
"3107",13.91
"3108",13.91
"3109",13.91
"3110",13.81
"3111",13.81
"3112",13.81
"3113",13.81
"3114",13.81
"3115",13.81
"3116",13.81
"3117",12.14
"3118",12.14
"3119",12.14
"3120",12.14
"3121",12.14
"3122",12.14
"3123",12.05
"3124",12.05
"3125",12.14
"3126",12.14
"3127",12.15
"3128",12.05
"3129",12.05
"3130",12.15
"3131",12.15
"3132",12.15
"3133",12.15
"3134",12.15
"3135",12.15
"3136",12.15
"3137",12.15
"3138",12.35
"3139",12.93
"3140",13.09
"3141",14.46
"3142",12.67
"3143",12.56
"3144",12.46
"3145",12.46
"3146",12.35
"3147",12.35
"3148",12.35
"3149",14.02
"3150",14.02
"3151",13.92
"3152",14.02
"3153",13.92
"3154",15.82
"3155",17.32
"3156",17.32
"3157",15.92
"3158",17.32
"3159",17.32
"3160",17.32
"3161",17.32
"3162",17.32
"3163",17.32
"3164",17.32
"3165",17.32
"3166",17.32
"3167",17.32
"3168",15.92
"3169",17.32
"3170",17.32
"3171",17.32
"3172",18.92
"3173",17.32
"3174",18.92
"3175",19.03
"3176",17.32
"3177",17.32
"3178",18.92
"3179",18.92
"3180",18.92
"3181",18.92
"3182",18.82
"3183",18.82
"3184",17.32
"3185",18.82
"3186",17.22
"3187",17.32
"3188",17.22
"3189",18.72
"3190",18.72
"3191",18.72
"3192",17.12
"3193",17.12
"3194",17.02
"3195",17.02
"3196",17.02
"3197",16.93
"3198",16.93
"3199",15.43
"3200",15.34
"3201",15.34
"3202",15.34
"3203",15.25
"3204",15.16
"3205",15.16
"3206",15.16
"3207",13.26
"3208",13.26
"3209",13.26
"3210",13.26
"3211",13.26
"3212",13.26
"3213",13.26
"3214",13.21
"3215",13.21
"3216",13.21
"3217",13.21
"3218",13.21
"3219",13.21
"3220",13.21
"3221",13.21
"3222",13.21
"3223",13.21
"3224",13.21
"3225",13.21
"3226",13.21
"3227",13.21
"3228",13.21
"3229",13.26
"3230",13.21
"3231",13.21
"3232",13.26
"3233",13.21
"3234",13.21
"3235",13.26
"3236",13.26
"3237",13.16
"3238",15.06
"3239",15.06
"3240",15.07
"3241",15.15
"3242",15.07
"3243",15.15
"3244",15.15
"3245",13.25
"3246",13.25
"3247",13.25
"3248",15.15
"3249",15.15
"3250",15.15
"3251",15.15
"3252",15.15
"3253",15.15
"3254",15.15
"3255",15.24
"3256",15.24
"3257",15.24
"3258",15.24
"3259",16.74
"3260",16.74
"3261",16.74
"3262",16.74
"3263",16.84
"3264",16.84
"3265",16.84
"3266",16.84
"3267",16.84
"3268",16.84
"3269",18.34
"3270",18.34
"3271",18.34
"3272",18.34
"3273",16.93
"3274",16.84
"3275",18.34
"3276",18.34
"3277",18.34
"3278",18.34
"3279",18.34
"3280",18.34
"3281",16.74
"3282",16.74
"3283",16.65
"3284",16.65
"3285",16.65
"3286",16.65
"3287",16.56
"3288",16.56
"3289",18.16
"3290",16.47
"3291",16.47
"3292",14.91
"3293",14.91
"3294",16.41
"3295",14.91
"3296",14.91
"3297",14.91
"3298",14.86
"3299",14.86
"3300",14.86
"3301",14.86
"3302",14.86
"3303",14.8
"3304",14.8
"3305",14.8
"3306",14.8
"3307",14.8
"3308",14.8
"3309",14.75
"3310",14.8
"3311",14.8
"3312",12.9
"3313",12.9
"3314",12.9
"3315",12.9
"3316",12.85
"3317",12.85
"3318",12.9
"3319",14.8
"3320",14.8
"3321",14.8
"3322",14.81
"3323",14.81
"3324",14.71
"3325",14.71
"3326",14.71
"3327",14.71
"3328",14.71
"3329",14.71
"3330",14.71
"3331",14.71
"3332",14.71
"3333",14.71
"3334",14.71
"3335",14.71
"3336",14.76
"3337",14.76
"3338",14.76
"3339",14.76
"3340",14.76
"3341",14.76
"3342",14.76
"3343",14.76
"3344",14.76
"3345",14.76
"3346",14.76
"3347",14.76
"3348",14.82
"3349",14.82
"3350",14.82
"3351",16.32
"3352",16.32
"3353",16.32
"3354",16.37
"3355",16.37
"3356",16.37
"3357",16.46
"3358",16.46
"3359",16.46
"3360",16.46
"3361",16.46
"3362",16.46
"3363",16.55
"3364",16.55
"3365",18.15
"3366",18.15
"3367",18.05
"3368",18.05
"3369",18.05
"3370",18.05
"3371",18.15
"3372",18.15
"3373",18.15
"3374",18.15
"3375",18.15
"3376",18.15
"3377",18.06
"3378",18.06
"3379",18.06
"3380",18.06
"3381",18.06
"3382",18.06
"3383",18.06
"3384",17.96
"3385",17.96
"3386",17.97
"3387",16.38
"3388",16.38
"3389",16.38
"3390",16.38
"3391",16.38
"3392",16.38
"3393",16.32
"3394",16.32
"3395",16.32
"3396",16.26
"3397",16.26
"3398",16.32
"3399",16.32
"3400",16.32
"3401",16.38
"3402",16.38
"3403",16.38
"3404",14.78
"3405",14.72
"3406",14.78
"3407",14.72
"3408",14.72
"3409",14.72
"3410",14.72
"3411",14.72
"3412",14.72
"3413",14.72
"3414",14.72
"3415",14.72
"3416",14.72
"3417",14.72
"3418",14.72
"3419",14.72
"3420",14.72
"3421",14.72
"3422",14.72
"3423",14.72
"3424",14.62
"3425",14.62
"3426",16.22
"3427",16.22
"3428",16.22
"3429",16.22
"3430",16.28
"3431",16.22
"3432",16.28
"3433",16.28
"3434",16.28
"3435",16.28
"3436",16.28
"3437",16.22
"3438",14.57
"3439",14.51
"3440",14.41
"3441",14.41
"3442",14.41
"3443",16.06
"3444",14.51
"3445",16.17
"3446",16.22
"3447",16.22
"3448",16.22
"3449",16.28
"3450",14.68
"3451",16.28
"3452",16.37
"3453",16.37
"3454",17.87
"3455",17.87
"3456",16.37
"3457",17.87
"3458",17.87
"3459",17.87
"3460",17.87
"3461",17.87
"3462",17.87
"3463",17.87
"3464",17.87
"3465",17.87
"3466",17.87
"3467",17.96
"3468",17.96
"3469",17.87
"3470",17.96
"3471",16.46
"3472",17.96
"3473",17.96
"3474",19.37
"3475",17.87
"3476",19.47
"3477",19.37
"3478",17.87
"3479",19.37
"3480",19.37
"3481",17.87
"3482",17.87
"3483",17.79
"3484",19.29
"3485",17.79
"3486",17.79
"3487",17.79
"3488",17.72
"3489",16.12
"3490",17.72
"3491",17.62
"3492",17.62
"3493",16.12
"3494",16.12
"3495",17.69
"3496",16.19
"3497",16.28
"3498",16.19
"3499",16.19
"3500",16.13
"3501",16.13
"3502",16.13
"3503",14.53
"3504",14.53
"3505",14.47
"3506",14.53
"3507",16.13
"3508",16.13
"3509",16.13
"3510",16.13
"3511",16.13
"3512",16.13
"3513",16.13
"3514",16.07
"3515",16.13
"3516",16.13
"3517",16.13
"3518",16.13
"3519",16.13
"3520",16.13
"3521",16.13
"3522",16.13
"3523",16.13
"3524",16.13
"3525",16.13
"3526",16.13
"3527",16.13
"3528",16.13
"3529",16.13
"3530",16.19
"3531",16.13
"3532",16.13
"3533",16.07
"3534",17.57
"3535",17.52
"3536",17.46
"3537",15.96
"3538",17.52
"3539",17.57
"3540",17.57
"3541",16.13
"3542",16.13
"3543",17.63
"3544",17.69
"3545",17.69
"3546",17.69
"3547",17.69
"3548",17.69
"3549",17.69
"3550",17.69
"3551",17.69
"3552",17.69
"3553",17.69
"3554",17.59
"3555",17.59
"3556",17.68
"3557",17.68
"3558",19.18
"3559",19.18
"3560",17.68
"3561",17.68
"3562",17.68
"3563",19.18
"3564",19.18
"3565",19.18
"3566",19.18
"3567",19.18
"3568",17.68
"3569",19.18
"3570",19.18
"3571",19.18
"3572",19.18
"3573",19.18
"3574",19.18
"3575",19.18
"3576",19.09
"3577",17.6
"3578",19.1
"3579",17.6
"3580",17.53
"3581",17.53
"3582",17.53
"3583",19.03
"3584",19.03
"3585",17.53
"3586",17.53
"3587",17.48
"3588",17.48
"3589",17.48
"3590",15.98
"3591",15.98
"3592",15.98
"3593",15.92
"3594",17.42
"3595",15.92
"3596",15.92
"3597",15.92
"3598",15.92
"3599",15.92
"3600",15.92
"3601",15.92
"3602",15.92
"3603",15.92
"3604",15.92
"3605",15.92
"3606",15.92
"3607",15.98
"3608",15.98
"3609",15.98
"3610",15.98
"3611",15.98
"3612",15.98
"3613",15.98
"3614",15.92
"3615",15.77
"3616",15.77
"3617",15.82
"3618",17.32
"3619",15.88
"3620",15.88
